,,,Src,FinInstrmTp,bseScripCode,ISIN,TckrSymb,,,,,,companyName
,,,BSE,STK,517411,INE635A01023,SHYAMTEL,,,,,,SHYAM TELECOM LTD.
,,,BSE,STK,517415,INE791B01014,LEENEE,,,,,,LEE & NEE SOFTWARES (EXPORTS)
,,,BSE,STK,517417,INE082C01024,PATELSAI,,,,,,PATELS AIRTEMP (INDIA) LTD.
,,,BSE,STK,517421,INE295F01017,BUTTERFLY,,,,,,BUTTERFLY GANDHIMATHI APPLIANC
,,,BSE,STK,517423,INE0IPL01018,INTEGSW,,,,,,INTEGRA SWITCHGEAR LTD.
,,,BSE,STK,517429,INE576B01019,ATHENAGLO,,,,,,Athena Global Technologies Lim
,,,BSE,STK,517431,INE060D01010,NARMP,,,,,,NARMADA MACPLAST DRIP IRRIGATI
,,,BSE,STK,517437,INE940C01015,DUTRON,,,,,,DUTRON POLYMERS LTD.
,,,BSE,STK,517447,INE165B01029,RSSOFTWARE,,,,,,R.S.SOFTWARE INDIA LTD.
,,,BSE,STK,517449,INE437D01010,MAGNAELQ,,,,,,MAGNA ELECTRO CASTINGS LTD.
,,,BSE,STK,517467,INE415B01044,MARSONS,,,,,,MARSONS LIMITED
,,,BSE,STK,517477,INE033C01019,ELNET,,,,,,ELNET TECHNOLOGIES LTD.
,,,BSE,STK,517494,INE258C01038,ACCEL,,,,,,ACCEL LIMITED
,,,BSE,STK,517498,INE855C01015,WEBELSOLAR,,,,,,WEBSOL ENERGY SYSTEM LTD.
,,,BSE,STK,517500,INE535D01037,ROTO,,,,,,ROTO PUMPS LTD.
,,,BSE,STK,517506,INE690A01028,TTKPRESTIG,,,,,,TTK PRESTIGE LTD.
,,,BSE,STK,517514,INE589D01018,DHINDIA,,,,,,D&H INDIA LTD
,,,BSE,STK,517522,INE451D01029,RAJRATAN,,,,,,RAJRATAN GLOBAL WIRE LTD.
,,,BSE,STK,517530,INE130B01031,SURANAT&P,,,,,,SURANA TELECOM AND POWER LIMIT
,,,BSE,STK,517536,INE229A01017,ONWARDTEC,,,,,,ONWARD TECHNOLOGIES LTD.
,,,BSE,STK,517544,INE320B01020,CENTUM,,,,,,CENTUM ELECTRONICS LTD.
,,,BSE,STK,517546,INE209C01015,ALFATRAN,,,,,,ALFA TRANSFORMERS LTD.
,,,BSE,STK,517554,INE141C01036,NHCFOODS,,,,,,NHC FOODS LTD.
,,,BSE,STK,517556,INE362A01016,PVP,,,,,,PVP VENTURES LTD.
,,,BSE,STK,517562,INE948A01012,TRIGYN,,,,,,TRIGYN TECHNOLOGIES LTD.
,,,BSE,STK,517569,INE878B01027,KEI,,,,,,KEI INDUSTRIES LTD.
,,,BSE,STK,518011,INE145L01012,KEERTHI,,,,,,KEERTHI INDUSTRIES LTD.
,,,BSE,STK,518053,INE827D01020,SRICC,,,,,,Sri Chakra Cement Limited
,,,BSE,STK,518075,INE069E01019,SURAJ,,,,,,SURAJ PRODUCTS LTD.
,,,BSE,STK,518091,INE071F01012,APCL,,,,,,ANJANI PORTLAND CEMENT LTD.
,,,BSE,STK,519003,INE537F01012,MODINATUR,,,,,,MODI NATURALS LIMITED
,,,BSE,STK,519064,INE687W01010,ZKHANDEN,,,,,,KHANDELWAL EXTRACTION LTD.
,,,BSE,STK,519091,INE488B01017,TASTYBITE,,,,,,TASTY BITE EATABLES LTD.
,,,BSE,STK,519097,INE534D01014,RITESHIN,,,,,,RITESH INTERNATIONAL LTD.
,,,BSE,STK,519105,INE488D01021,AVTNPL,,,,,,AVT NATURAL PRODUCTS LTD.
,,,BSE,STK,519126,INE254N01026,HNDFDS,,,,,,HINDUSTAN FOODS LTD.
,,,BSE,STK,519136,INE289A01011,NAHARINDUS,,,,,,NAHAR INDUSTRIAL ENTERPRISES L
,,,BSE,STK,519152,INE693D01018,VADILENT,,,,,,VADILAL ENTERPRISES LTD.
,,,BSE,STK,519156,INE694D01016,VADILALIND,,,,,,VADILAL INDUSTRIES LTD.
,,,BSE,STK,519174,INE709D01012,ASHAI,,,,,,ASHIANA AGRO INDUSTRIES LTD.
,,,BSE,STK,519183,INE982B01027,ADFFOODS,,,,,,ADF FOODS LTD.
,,,BSE,STK,519191,INE601N01010,RGRL,,,,,,Retro Green Revolution Limited
,,,BSE,STK,519214,INE188E01017,WILLIMFI,,,,,,WILLIAMSON FINANCIAL SERVICES
,,,BSE,STK,519216,INE601B01023,AJANTSOY,,,,,,AJANTA SOYA LTD.
,,,BSE,STK,519224,INE210A01017,WILLAMAGOR,,,,,,WILLIAMSON MAGOR & COMPANY LTD
,,,BSE,STK,519230,INE102C01020,KISAAN,,,,,,KISAAN PARIVAR INDUSTRIES LIMI
,,,BSE,STK,519234,INE843L01012,SIEL,,,,,,SUPERIOR INDUSTRIAL ENTERPRISE
,,,BSE,STK,519238,INE233P01017,SPTRSHI,,,,,,SAPTARISHI AGRO INDUSTRIES LTD
,,,BSE,STK,519260,INE890C01046,SANWARIA,,,,,,SANWARIA CONSUMER LIMITED
,,,BSE,STK,519262,INE297D01018,PRIMAGR,,,,,,PRIMA AGRO LTD.
,,,BSE,STK,519285,INE906C01016,TARAI,,,,,,TARAI FOODS LTD.
,,,BSE,STK,519287,INE617B01011,MODAIRY,,,,,,MODERN DAIRIES LTD.
,,,BSE,STK,519295,INE921D01013,BAMBINO,,,,,,BAMBINO AGRO INDUSTRIES LTD.
,,,BSE,STK,519299,INE543F01028,PRIMIND,,,,,,PRIME INDUSTRIES LTD.
,,,BSE,STK,519307,INE706A01022,VIKASWSP,,,,,,VIKAS WSP LTD.
,,,BSE,STK,519331,INE923K01014,VSFPROJ,,,,,,VSF PROJECTS LTD.
,,,BSE,STK,519359,INE809E01018,POONADAL,,,,,,POONA DAL & OIL INDUSTRIES LTD
,,,BSE,STK,519367,INE213P01027,TRANSFD,,,,,,TRANSGLOBE FOODS LTD.
,,,BSE,STK,519383,INE087B01017,ANIKINDS,,,,,,ANIK INDUSTRIES LTD.
,,,BSE,STK,519397,INE220Z01013,SHINDL,,,,,,SHARAT INDUSTRIES LTD.
,,,BSE,STK,519421,INE953E01014,KSE,,,,,,KSE LTD.
,,,BSE,STK,519455,INE540C01021,NARBADA,,,,,,NARBADA GEMS AND JEWELLERY LTD
,,,BSE,STK,519457,INE295C01014,VIRATCRA,,,,,,VIRAT CRANE INDUSTRIES LTD.
,,,BSE,STK,519463,INE678B01021,IBINFO,,,,,,IB INFOTECH ENTERPRISES LTD.
,,,BSE,STK,519471,INE072V01017,AMBARPIL,,,,,,Ambar Protein Industries Limit
,,,BSE,STK,519475,INE975C01011,CHORDIA,,,,,,CHORDIA FOOD PRODUCTS LTD.
,,,BSE,STK,519477,INE052V01019,CIANAGRO,,,,,,CIAN Agro Ind & Infra Ltd
,,,BSE,STK,519479,INE112B01013,OMEAG,,,,,,OMEGA AG-SEEDS (PUNJAB) LTD.
,,,BSE,STK,519483,INE358D01018,TAIIND,,,,,,TAI INDUSTRIES LTD.
,,,BSE,STK,519500,INE356C01022,BKV,,,,,,BKV INDUSTRIES LTD.
,,,BSE,STK,519528,INE369C01017,NORBTEAEXP,,,,,,NORBEN TEA & EXPORTS LTD.
,,,BSE,STK,519532,INE822B01017,ASIANTNE,,,,,,ASIAN TEA & EXPORTS LTD.
,,,BSE,STK,519552,INE978A01027,HERITGFOOD,,,,,,HERITAGE FOODS LIMITED
,,,BSE,STK,519566,INE354D01017,SIMRAN,,,,,,SIMRAN FARMS LTD.
,,,BSE,STK,519574,INE092301014,HINDUST,,,,,,HINDUSTAN AGRIGENETICS LTD.
,,,BSE,STK,519600,INE421D01022,CCL,,,,,,CCL PRODUCTS (INDIA) LTD.
,,,BSE,STK,519602,INE164B01022,KELLTONTEC,,,,,,KELLTON TECH SOLUTIONS LTD.
,,,BSE,STK,519604,INE565E01016,SURFI,,,,,,SURYO FOODS & INDUSTRIES LTD.
,,,BSE,STK,519606,INE177M01013,INTEGFD,,,,,,INTEGRATED PROTEINS LTD.
,,,BSE,STK,519612,INE734D01010,LAKESHORE,,,,,,LAKE SHORE REALTY LIMITED
,,,BSE,STK,520008,INE209B01025,RICOAUTO,,,,,,RICO AUTO INDUSTRIES LTD.
,,,BSE,STK,520021,INE090B01011,OMAXAUTO,,,,,,OMAX AUTOS LTD.
,,,BSE,STK,520043,INE577A01027,MUNJALSHOW,,,,,,MUNJAL SHOWA LTD.
,,,BSE,STK,520051,INE039C01032,JAMNAAUTO,,,,,,JAMNA AUTO INDUSTRIES LTD.
,,,BSE,STK,520056,INE105A01035,TVSHLTD,,,,,,TVS Holdings Limited
,,,BSE,STK,520057,INE643A01035,JTEKTINDIA,,,,,,JTEKT India Ltd
,,,BSE,STK,520059,INE672B01032,MUNJALAU,,,,,,MUNJAL AUTO INDUSTRIES LTD.
,,,BSE,STK,520066,INE571B01036,JAYBARMARU,,,,,,JAY BHARAT MARUTI LTD.
,,,BSE,STK,520073,INE704B01017,RACLGEAR,,,,,,RACL Geartech Limited
,,,BSE,STK,520075,INE706B01012,SAMKRG,,,,,,SAMKRG PISTONS & RINGS LTD.
,,,BSE,STK,520086,INE075B01020,SICALLOG,,,,,,SICAL LOGISTICS LTD.
,,,BSE,STK,520111,INE703B01027,RATNAMANI,,,,,,RATNAMANI METALS & TUBES LTD.
,,,BSE,STK,520113,INE386A01023,VESUVIUS,,,,,,VESUVIUS INDIA LTD.
,,,BSE,STK,520119,INE900C01027,ASAL,,,,,,AUTOMOTIVE STAMPINGS & ASSEMBL
,,,BSE,STK,520121,INE276D01012,ARCEEIN,,,,,,ARCEE INDUSTRIES LTD.
,,,BSE,STK,520123,INE125D01011,ABCINDQ,,,,,,ABC INDIA LTD.
,,,BSE,STK,520127,INE654B01014,BALTE,,,,,,BALURGHAT TECHNOLOGIES LTD.
,,,BSE,STK,520131,INE229E01019,COARO,,,,,,COASTAL ROADWAYS LTD.
,,,BSE,STK,520141,INE441C01014,SIBARAUT,,,,,,SIBAR AUTO PARTS LTD.
,,,BSE,STK,520151,INE757B01015,TRANSWORLD,,,,,,TRANSWORLD SHIPPING LINES LIMI
,,,BSE,STK,520155,INE580C01019,STARLOG,,,,,,Starlog Enterprises Limited
,,,BSE,STK,521005,INE807M01023,TITANIN,,,,,,TITAN INTECH LIMITED
,,,BSE,STK,521016,INE483B01026,ICIL,,,,,,INDO COUNT INDUSTRIES LTD.
,,,BSE,STK,521018,INE882A01013,MARALOVER,,,,,,MARAL OVERSEAS LTD.
,,,BSE,STK,521034,INE314C01013,SOMATEX,,,,,,SOMA TEXTILES & INDUSTRIES LTD
,,,BSE,STK,521048,INE900E01015,ADVLIFE,,,,,,ADVANCE LIFESTYLES LTD.
,,,BSE,STK,521054,INE092E01011,KAKTEX,,,,,,KAKATIYA TEXTILES LTD.
,,,BSE,STK,521062,INE814L01013,OCTAVE,,,,,,PERFECT-OCTAVE MEDIA PROJECTS
,,,BSE,STK,521064,INE064C01022,TRIDENT,,,,,,TRIDENT LTD.
,,,BSE,STK,521068,INE689E01014,HISARSP,,,,,,HISAR SPINNING MILLS LTD.
,,,BSE,STK,521070,INE270A01029,ALOKINDS,,,,,,ALOK INDUSTRIES LTD.
,,,BSE,STK,521080,INE604F01010,PASARI,,,,,,PASARI SPINNING MILLS LTD.
,,,BSE,STK,521097,INE484D01012,AMARJOTHI,,,,,,AMARJOTHI SPINNING MILLS LTD.
,,,BSE,STK,521105,INE482O01021,OLYMPTX,,,,,,OLYMPIA INDUSTRIES LTD.
,,,BSE,STK,521109,INE123B01028,NAGREEKEXP,,,,,,NAGREEKA EXPORTS LTD.
,,,BSE,STK,521113,INE691D01012,SUDTIND-B,,,,,,SUDITI INDUSTRIES LTD.
,,,BSE,STK,521131,INE363D01018,SBFL,,,,,,Shree Bhavya Fabrics Limited
,,,BSE,STK,521133,INE165F01020,GEMSPIN,,,,,,GEM SPINNERS INDIA LTD.
,,,BSE,STK,521137,INE958A01011,EUREKAI,,,,,,EUREKA INDUSTRIES LTD.
,,,BSE,STK,521141,INE122D01026,ADITYASP,,,,,,ADITYA SPINNERS LTD.
,,,BSE,STK,521149,INE419E01024,PRIMEURB,,,,,,PRIME URBAN DEVELOPMENT INDIA
,,,BSE,STK,521151,INE953D01016,DHANFAB,,,,,,DHANLAXMI FABRICS LTD.
,,,BSE,STK,521161,INE456D01010,SLSTLQ,,,,,,SRI LAKSHMI SARASWATHI TEXTILE
,,,BSE,STK,521163,INE206B01013,ZODIACLOTH,,,,,,ZODIAC CLOTHING CO.LTD.
,,,BSE,STK,521178,INE306D01017,SRMCL,,,,,,SRI RAMAKRISHNA MILLS (COIMBAT
,,,BSE,STK,521180,INE662A01027,SUPERSPIN,,,,,,SUPER SPINNING MILLS LTD.
,,,BSE,STK,521194,INE923A01015,SILINV,,,,,,SIL INVESTMENTS LTD.
,,,BSE,STK,521200,INE713B01026,SURYALAXMI,,,,,,SURYALAKSHMI COTTON MILLS LTD.
,,,BSE,STK,521206,INE931D01020,SAMTEX,,,,,,SAMTEX FASHIONS LTD.
,,,BSE,STK,521216,INE220C01012,DHANROTO,,,,,,DHANALAXMI ROTO SPINNERS LTD.
,,,BSE,STK,521220,INE497D01022,DAMODARIND,,,,,,DAMODAR INDUSTRIES LTD.
,,,BSE,STK,521222,INE602D01027,SANBLUE,,,,,,SANBLUE CORPORATION LTD.
,,,BSE,STK,521226,INE980D01019,UNIROYAL,,,,,,UNIROYAL INDUSTRIES LTD.
,,,BSE,STK,521228,INE083G01031,TATIAGLOB,,,,,,TATIA GLOBAL VENNTURE LTD.
,,,BSE,STK,521232,INE124M01015,SUNILTX,,,,,,SUNIL INDUSTRIES LTD.
,,,BSE,STK,521234,INE443E01016,SRINACHA,,,,,,SRI NACHAMMAI COTTON MILLS LTD
,,,BSE,STK,521238,INE893C01032,BGDL,,,,,,BHARAT GLOBAL DEVELOPERS LIMIT
,,,BSE,STK,521240,INE304D01012,SAMBANDAM,,,,,,SAMBANDAM SPINNING MILLS LTD.
,,,BSE,STK,521244,INE676G01024,MKPMOB,,,,,,MKP Mobility Limited
,,,BSE,STK,521246,INE162C01024,PARASPETRO,,,,,,PARAS PETROFILS LTD.
,,,BSE,STK,521248,INE602G01020,KITEX,,,,,,KITEX GARMENTS LTD.
,,,BSE,STK,522001,INE608B01010,CRANEX,,,,,,CRANEX LTD.
,,,BSE,STK,522004,INE177C01022,BATLIBOI,,,,,,BATLIBOI LTD.
,,,BSE,STK,522005,INE759F01012,AUSTENG,,,,,,AUSTIN ENGINEERING CO.LTD.
,,,BSE,STK,522014,INE961D01019,UNIDT,,,,,,UNITED DRILLING TOOLS LTD.
,,,BSE,STK,522017,INE459C01016,FLUIDOM,,,,,,FLUIDOMAT LTD.
,,,BSE,STK,522027,INE279D01016,EMAINDIA,,,,,,EMA INDIA LTD.
,,,BSE,STK,522029,INE052A01021,WINDMACHIN,,,,,,WINDSOR MACHINES LTD.
,,,BSE,STK,522034,INE631A01022,SHANTIGEAR,,,,,,SHANTHI GEARS LTD.
,,,BSE,STK,522036,INE338P01014,MIVENMACH,,,,,,MIVEN MACHINE TOOLS LTD.
,,,BSE,STK,522064,INE634A01018,HONDAPOWER,,,,,,HONDA INDIA POWER PRODUCTS LIM
,,,BSE,STK,522073,INE127B01011,HITECHGEAR,,,,,,The Hi-Tech Gears Ltd
,,,BSE,STK,522074,INE285A01027,ELGIEQUIP,,,,,,ELGI EQUIPMENTS LTD.
,,,BSE,STK,522091,INE890G01021,UVDRHOR,,,,,,UNITED VAN DER HORST LTD.
,,,BSE,STK,522101,INE338F01015,KLBRENG-B,,,,,,KILBURN ENGINEERING LTD.
,,,BSE,STK,522105,INE372E01025,BIRLAPREC,,,,,,BIRLA PRECISION TECHNOLOGIES L
,,,BSE,STK,522108,INE384C01016,YUKEN,,,,,,YUKEN INDIA LTD.
,,,BSE,STK,522113,INE325A01013,TIMKEN,,,,,,TIMKEN INDIA LTD.
,,,BSE,STK,522122,INE285C01015,VOITHPAPR,,,,,,VOITH PAPER FABRICS INDIA LTD.
,,,BSE,STK,522134,INE133D01023,ARTSON,,,,,,ARTSON LIMITED
,,,BSE,STK,522152,INE410A01013,SOLIMAC,,,,,,SOLITAIRE MACHINE TOOLS LTD.
,,,BSE,STK,522163,INE989C01038,DIACABS,,,,,,DIAMOND POWER INFRASTRUCTURE L
,,,BSE,STK,522165,INE867D01018,INDSILHYD,,,,,,INDSIL HYDRO POWER AND MANGANE
,,,BSE,STK,522183,INE478D01014,ITL,,,,,,ITL INDUSTRIES LTD.
,,,BSE,STK,522195,INE572D01014,FRONTSP,,,,,,FRONTIER SPRINGS LTD.
,,,BSE,STK,522205,INE074A01025,PRAJIND,,,,,,PRAJ INDUSTRIES LTD.
,,,BSE,STK,522207,INE682D01011,RASANDIK,,,,,,RASANDIK ENGINEERING INDUSTRIE
,,,BSE,STK,522209,INE429B01011,YOGISUNG,,,,,,YOGI SUNG-WON (INDIA) LTD.
,,,BSE,STK,522215,INE461D01028,HLEGLAS,,,,,,HLE GLASCOAT LIMITED
,,,BSE,STK,522217,INE826C01016,GUJAPOLLO,,,,,,GUJARAT APOLLO INDUSTRIES LTD.
,,,BSE,STK,522229,INE692C01020,TANAA,,,,,,TANEJA AEROSPACE & AVIATION LT
,,,BSE,STK,522231,INE714D01020,CONART,,,,,,CONART ENGINEERS LTD.
,,,BSE,STK,522235,INE097E01028,MINALIND,,,,,,MINAL INDUSTRIES LIMITED
,,,BSE,STK,522237,INE092H01014,SHIVAGR,,,,,,SHIVAGRICO IMPLEMENTS LTD.
,,,BSE,STK,522241,INE227C01017,MMFL,,,,,,M.M.FORGINGS LTD.
,,,BSE,STK,522249,INE040D01038,MAYURUNIQ,,,,,,MAYUR UNIQUOTERS LTD.
,,,BSE,STK,522251,INE627F01011,CENLUB,,,,,,CENLUB INDUSTRIES LTD.
,,,BSE,STK,522257,INE535F01024,RAJOOENG,,,,,,RAJOO ENGINEERS LTD.
,,,BSE,STK,522261,INE920A01037,DOLPHIN,,,,,,DOLPHIN OFFSHORE ENTERPRISES (
,,,BSE,STK,522267,INE466D01019,VJLAXMIE,,,,,,VEEJAY LAKSHMI ENGINEERING WOR
,,,BSE,STK,522273,INE868C01018,AHMDSTE,,,,,,AHMEDABAD STEELCRAFT LTD.
,,,BSE,STK,522275,INE200A01026,GVTD,,,,,,GE Vernova T&D India Limited
,,,BSE,STK,522281,INE207E01023,RAMRAT,,,,,,RAM RATNA WIRES LTD.
,,,BSE,STK,522285,INE854B01010,JAYNECOIND,,,,,,JAYASWAL NECO INDUSTRIES LTD.
,,,BSE,STK,522287,INE220B01022,KPIL,,,,,,KALPATARU PROJECTS INTERNATION
,,,BSE,STK,522289,INE169F01014,NMSRESRC,,,,,,NMS RESOURCES GLOBAL LIMITED
,,,BSE,STK,522292,INE713D01055,CANDOUR,,,,,,CANDOUR TECHTEX LIMITED
,,,BSE,STK,522294,INE811B01010,TIGLOB,,,,,,T & I GLOBAL LTD.
,,,BSE,STK,522295,INE663B01015,CONTROLPR,,,,,,CONTROL PRINT LTD.
,,,BSE,STK,522650,INE142E01014,BEMHY,,,,,,BEMCO HYDRAULICS LTD.
,,,BSE,STK,523007,INE030C01015,ANSALBU,,,,,,ANSAL BUILDWELL LTD.
,,,BSE,STK,523011,INE080A01014,WEIZMANIND,,,,,,WEIZMANN LTD.
,,,BSE,STK,523019,INE710D01028,BNRSEC,,,,,,B.N.RATHI SECURITIES LTD.
,,,BSE,STK,523021,INE989D01010,RISHITECH,,,,,,RISHI TECHTEX LTD.
,,,BSE,STK,523023,INE985A01022,SINCLAIR,,,,,,SINCLAIRS HOTELS LTD.
,,,BSE,STK,523025,INE429E01023,SAFARI,,,,,,SAFARI INDUSTRIES (INDIA) LTD.
,,,BSE,STK,523100,INE124B01018,COSMOFE,,,,,,COSMO FERRITES LTD.
,,,BSE,STK,523105,INE293E01031,CROPSTER,,,,,,CROPSTER AGRO LIMITED
,,,BSE,STK,523116,INE391G01012,SANCTRN,,,,,,SANCO TRANS LTD.
,,,BSE,STK,523120,INE628D01014,ADORMUL,,,,,,ADOR MULTIPRODUCTS LTD.
,,,BSE,STK,523127,INE276C01014,EIHAHOTELS,,,,,,EIH ASSOCIATED HOTELS LTD.
,,,BSE,STK,523144,INE442D01010,MEDICAPQ,,,,,,MEDI-CAPS LTD.
,,,BSE,STK,523151,INE910B01028,OTCO,,,,,,OTCO INTERNATIONAL LTD.
,,,BSE,STK,523160,INE599F01020,MORGANITE,,,,,,MORGANITE CRUCIBLE (INDIA) LTD
,,,BSE,STK,523186,INE00FM01013,BAPACK,,,,,,B&A PACKAGING INDIA LIMITED
,,,BSE,STK,523204,INE421A01028,ABAN,,,,,,ABAN OFFSHORE LTD.
,,,BSE,STK,523207,INE760A01029,KOKUYOCMLN,,,,,,KOKUYO CAMLIN LTD.
,,,BSE,STK,523222,INE173J01018,SRMENERGY,,,,,,SRM ENERGY LTD.
,,,BSE,STK,523229,INE415D01024,BHARATSE,,,,,,BHARAT SEATS LTD.
,,,BSE,STK,523232,INE369D01023,CONTPTR,,,,,,CONTINENTAL PETROLEUMS LTD.
,,,BSE,STK,523242,INE006F01018,NBFOOT,,,,,,NB FOOTWEAR LTD.
,,,BSE,STK,523248,INE082B01018,MACPLASQ,,,,,,MACHINO PLASTICS LTD.
,,,BSE,STK,523260,INE844A01013,PEARLPOLY,,,,,,PEARL POLYMERS LTD.
,,,BSE,STK,523261,INE398A01010,VENKEYS,,,,,,VENKYS (INDIA) LTD.
,,,BSE,STK,523269,INE199C01026,ADVANIHOTR,,,,,,ADVANI HOTELS & RESORTS (INDIA
,,,BSE,STK,523277,INE395B01048,GVFILM,,,,,,GV FILMS LTD.
,,,BSE,STK,523283,INE712B01010,SUPERHOUSE,,,,,,SUPERHOUSE LTD.
,,,BSE,STK,523289,INE763B01013,RAMAVISION,,,,,,RAMA VISION LTD.
,,,BSE,STK,523301,INE822C01015,TCPLPACK,,,,,,TCPL PACKAGING LTD.
,,,BSE,STK,523309,INE241V01018,SHRIGANG,,,,,,SHRI GANG INDUSTRIES AND ALLIE
,,,BSE,STK,523319,INE164A01016,BALMLAWRIE,,,,,,BALMER LAWRIE & CO.LTD.
,,,BSE,STK,523323,INE177F01017,KOVAI,,,,,,KOVAI MEDICAL CENTER & HOSPITA
,,,BSE,STK,523329,INE668G01021,ELDEHSG,,,,,,ELDECO HOUSING & INDUSTRIES LT
,,,BSE,STK,523367,INE499A01024,DCMSHRIRAM,,,,,,DCM SHRIRAM LIMITED
,,,BSE,STK,523369,INE843D01027,DCMSRIND,,,,,,DCM SHRIRAM INDUSTRIES LTD.
,,,BSE,STK,523371,INE636A01039,MAWANASUG,,,,,,MAWANA SUGARS LTD.
,,,BSE,STK,523373,INE281E01010,MINID,,,,,,MINI DIAMONDS (INDIA) LTD.
,,,BSE,STK,523384,INE843B01013,MAHAPEXLTD,,,,,,MAHA RASHTRA APEX CORPORATION
,,,BSE,STK,523385,INE310A01015,NILKAMAL,,,,,,NILKAMAL LTD.
,,,BSE,STK,523391,INE308A01027,NAHARPOLY,,,,,,NAHAR POLYFILMS LTD.
,,,BSE,STK,523395,INE470A01017,3MINDIA,,,,,,3M INDIA LTD.
,,,BSE,STK,523398,INE782A01015,JCHAC,,,,,,Johnson Controls-Hitachi Air C
,,,BSE,STK,523405,INE780C01023,JMFINANCIL,,,,,,JM FINANCIAL LTD.
,,,BSE,STK,523411,INE833A01016,ADCINDIA,,,,,,ADC INDIA COMMUNICATIONS LIMIT
,,,BSE,STK,523419,INE141D01018,TNTELE,,,,,,TAMILNADU TELECOMMUNICATIONS L
,,,BSE,STK,523425,INE459D01014,SUNRAJDI,,,,,,SUNRAJ DIAMOND EXPORTS LTD.
,,,BSE,STK,523445,INE046A01015,RIIL,,,,,,RELIANCE INDUSTRIAL INFRASTRUC
,,,BSE,STK,523449,INE207B01011,SHARP,,,,,,SHARP INDIA LTD.
,,,BSE,STK,523457,INE473A01011,LINDEINDIA,,,,,,Linde India Limited
,,,BSE,STK,523465,INE969D01012,INDBNK,,,,,,IND BANK HOUSING LTD.
,,,BSE,STK,523467,INE250C01027,JAIMATAG,,,,,,JAI MATA GLASS LTD.
,,,BSE,STK,523475,INE026D01011,LOTUSCHO,,,,,,LOTUS CHOCOLATE CO.LTD.
,,,BSE,STK,523483,INE883C01025,PACIFICI,,,,,,PACIFIC INDUSTRIES LTD.
,,,BSE,STK,523489,INE889F01017,CMMHOSP,,,,,,CHENNAI MEENAKSHI MULTISPECIAL
,,,BSE,STK,523519,INE951C01012,UNIOFFICE,,,,,,UNIVERSAL OFFICE AUTOMATION LT
,,,BSE,STK,523537,INE170D01025,APMIN,,,,,,APM INDUSTRIES LTD.
,,,BSE,STK,523539,INE372C01037,PRECWIRE,,,,,,PRECISION WIRES INDIA LTD.
,,,BSE,STK,523550,INE951B01014,KRYPTONQ,,,,,,KRYPTON INDUSTRIES LTD.
,,,BSE,STK,523558,INE010C01025,SWISSMLTRY,,,,,,SWISS MILITARY CONSUMER GOODS
,,,BSE,STK,523566,INE199D01016,MARBU,,,,,,MARTIN BURN LTD.
,,,BSE,STK,523574,INE623B01027,FEL,,,,,,Future Enterprises Limited
,,,BSE,STK,523586,INE826B01018,INDTONER,,,,,,INDIAN TONERS & DEVELOPERS LTD
,,,BSE,STK,523594,INE638D01021,KUNSTOFF,,,,,,KUNSTSTOFFE INDUSTRIES LTD.
,,,BSE,STK,523598,INE109A01011,SCI,,,,,,SHIPPING CORPORATION OF INDIA
,,,BSE,STK,523606,INE438E01032,SIKA,,,,,,SIKA INTERPLANT SYSTEMS LTD.
,,,BSE,STK,523610,INE248A01017,ITI,,,,,,ITI LTD.
,,,BSE,STK,523618,INE506A01018,DREDGECORP,,,,,,DREDGING CORPORATION OF INDIA
,,,BSE,STK,523620,INE486I01016,PHRMASI,,,,,,PHAARMASIA LTD.
,,,BSE,STK,523630,INE870D01012,NFL,,,,,,NATIONAL FERTILIZERS LTD.
,,,BSE,STK,523638,INE558A01019,IPRINGLTD,,,,,,IP RINGS LTD.
,,,BSE,STK,523642,INE603J01030,PIIND,,,,,,P.I.INDUSTRIES LTD.
,,,BSE,STK,523648,INE083C01022,PLASTIBLEN,,,,,,PLASTIBLENDS INDIA LTD.
,,,BSE,STK,523650,INE823D01011,YASHINNO,,,,,,YASH INNOVENTURES LIMITED
,,,BSE,STK,523652,INE465K01016,KKPLASTICK,,,,,,Kkalpana Plastick Limited
,,,BSE,STK,523660,INE054C01015,WATERBASE,,,,,,WATERBASE LTD.
,,,BSE,STK,523672,INE954B01018,FLEXFO,,,,,,FLEX FOODS LTD.
,,,BSE,STK,523676,INE798D01015,GOLKUNDIA,,,,,,GOLKUNDA DIAMONDS & JEWELLERY
,,,BSE,STK,523694,INE116A01032,APCOTEXIND,,,,,,APCOTEX INDUSTRIES LTD.
,,,BSE,STK,523696,INE842B01015,FORTISMLR,,,,,,FORTIS MALAR HOSPITALS LIMITED
,,,BSE,STK,523704,INE759A01021,MASTEK,,,,,,MASTEK LTD.
,,,BSE,STK,523708,INE158B01016,EIMCOELECO,,,,,,EIMCO ELECON (INDIA) LTD.
,,,BSE,STK,523710,INE318C01014,SAYAJIHOTL,,,,,,SAYAJI HOTELS LTD.
,,,BSE,STK,523716,INE365D01021,ASHIANA,,,,,,ASHIANA HOUSING LTD.
,,,BSE,STK,523722,INE119B01018,SVAMSOF,,,,,,SVAM SOFTWARE LTD.
,,,BSE,STK,523732,INE866A01016,ECOBOAR,,,,,,ECOBOARD INDUSTRIES LTD.
,,,BSE,STK,523736,INE477B01010,DVL,,,,,,Dhunseri Ventures Limited
,,,BSE,STK,523752,INE502D01011,TIHIL,,,,,,TRANS INDIA HOUSE IMPEX LIMITE
