token,api_symbol,name,exch_seg,lotsize
974773,1070VDP35,1070VDP35,BSE,1
974780,762PFCL33,762PFCL33,BSE,1
729585,RJIL09625,RJIL09625,BSE,1
729586,SBICAP09625,SBICAP09625,BSE,1
729590,THDC090625,THDC090625,BSE,1
729618,SCSL11625,SCSL11625,BSE,1
974804,875SFL28,875SFL28,BSE,1
974806,801ABCL28,801ABCL28,BSE,1
974829,960GDPL25B,960GDPL25B,BSE,1
974833,8315MRHF25,8315MRHF25,BSE,1
729645,OPAL120625,OPAL120625,BSE,1
729663,NWIL160625,NWIL160625,BSE,1
729669,HSL170625,HSL170625,BSE,1
729672,SSL17625,SSL17625,BSE,1
974847,7835KMPL26,7835KMPL26,BSE,1
974862,723IRFC26,723IRFC26,BSE,1
974873,840MHL33,840MHL33,BSE,1
974900,775HDFCB33,775HDFCB33,BSE,1
729693,BCL19625,BCL19625,BSE,1
729697,BFL190625,BFL190625,BSE,1
729707,BOBL20625,BOBL20625,BSE,1
729729,IFPL24625,IFPL24625,BSE,1
974906,743NBFID33,743NBFID33,BSE,1
974920,950HLFL33,950HLFL33,BSE,1
974980,810SBIPERP,810SBIPERP,BSE,1
975001,EFCL28723B,EFCL28723B,BSE,1
729740,ARFL26625,ARFL26625,BSE,1
729749,HSCL27625,HSCL27625,BSE,1
729754,HTML27625,HTML27625,BSE,1
729755,NFL30625,NFL30625,BSE,1
975014,940AFS26,940AFS26,BSE,1
975030,764REC26,764REC26,BSE,1
975040,761MTNL33,761MTNL33,BSE,1
975052,935AFS25,935AFS25,BSE,1
975059,1075SSFL26,1075SSFL26,BSE,1
975066,9096JMFS26,9096JMFS26,BSE,1
975081,950IFSL25,950IFSL25,BSE,1
975089,779BFL33,779BFL33,BSE,1
729759,VCL0725,VCL0725,BSE,1
729762,MOFSL2725,MOFSL2725,BSE,1
729768,GICHFL3725,GICHFL3725,BSE,1
729784,BFL030725,BFL030725,BSE,1
975105,763NABAR28,763NABAR28,BSE,1
975106,859PNBPERP,859PNBPERP,BSE,1
975117,1045EFL26,1045EFL26,BSE,1
975118,1055CIFC26,1055CIFC26,BSE,1
729787,RRVL4725,RRVL4725,BSE,1
729790,BFL040725,BFL040725,BSE,1
729811,APLT80725,APLT80725,BSE,1
729822,NWIL11725,NWIL11725,BSE,1
975137,MSFLZC25B,MSFLZC25B,BSE,1
975182,8860JFHL26,8860JFHL26,BSE,1
975199,81929KMI27,81929KMI27,BSE,1
975207,875JMFSL25,875JMFSL25,BSE,1
729853,VCL16725,VCL16725,BSE,1
729857,HSL170725,HSL170725,BSE,1
729860,AFL170725,AFL170725,BSE,1
729871,SCL180725,SCL180725,BSE,1
975213,890SFL28,890SFL28,BSE,1
975219,771REC33A,771REC33A,BSE,1
975229,1420SML29,1420SML29,BSE,1
975232,768BOB33,768BOB33,BSE,1
751011,EXICOM,EXICOM-RE,BSE,1
800145,0795GOI32,0795GOI32,BSE,1
800178,828GS2032,828GS2032,BSE,1
800246,759GS2029,759GS2029,BSE,1
975247,769PFCL38,769PFCL38,BSE,1
975251,995PDL33,995PDL33,BSE,1
975256,5GAL26A,5GAL26A,BSE,1
975285,145LMPF29,145LMPF29,BSE,1
800288,SGBOCT26,SGBOCT26,BSE,1
800291,SGBJAN27,SGBJAN27,BSE,1
800298,769GS2043,769GS2043,BSE,1
800301,SGBSEP27,SGBSEP27,BSE,1
975287,RSGPLMLD27,RSGPLMLD27,BSE,1
975289,845HFSLPER,845HFSLPER,BSE,1
975290,126MFL25,126MFL25,BSE,1
975304,91JMFPL27,91JMFPL27,BSE,1
800302,SGBOCT27,SGBOCT27,BSE,1
800320,SGBMAY28,SGBMAY28,BSE,1
800323,619GS2034,619GS2034,BSE,1
800332,SGBJAN29X,SGBJAN29X,BSE,1
975306,1050HFL27B,1050HFL27B,BSE,1
975322,82BFL26,82BFL26,BSE,1
975328,835MMFSL34,835MMFSL34,BSE,1
975334,804BHFL27,804BHFL27,BSE,1
800358,GS151226C,GS151226C,BSE,1
800360,GS12JUN27C,GS12JUN27C,BSE,1
800365,GS02JUL28C,GS02JUL28C,BSE,1
800367,SGBJUL29IV,SGBJUL29IV,BSE,1
975339,915SFL29,915SFL29,BSE,1
975347,995ICFL25,995ICFL25,BSE,1
975381,816ABCL29,816ABCL29,BSE,1
975385,930JFCL26,930JFCL26,BSE,1
975389,809IHFCL26,809IHFCL26,BSE,1
975390,961360OPL27,961360OPL27,BSE,1
975396,792BFL34,792BFL34,BSE,1
975404,823KMPL26,823KMPL26,BSE,1
800384,GS22FEB41C,GS22FEB41C,BSE,1
800386,SGBSEP29VI,SGBSEP29VI,BSE,1
800402,GS17JUN27C,GS17JUN27C,BSE,1
800403,GS17DEC31C,GS17DEC31C,BSE,1
975419,NWIL22224,NWIL22224,BSE,1
975422,764RL27,764RL27,BSE,1
975424,1360DKGF27,1360DKGF27,BSE,1
975426,960CFSL34,960CFSL34,BSE,1
800404,GS22AUG27C,GS22AUG27C,BSE,1
800414,GS17DEC32C,GS17DEC32C,BSE,1
800428,GS15JUN29C,GS15JUN29C,BSE,1
800443,SGBJUN30,SGBJUN30,BSE,1
975449,1110ESAF34,1110ESAF34,BSE,1
975452,993V6T29,993V6T29,BSE,1
975454,0MSFL26,0MSFL26,BSE,1
975464,753IRED34,753IRED34,BSE,1
800450,GS16JUN2027,GS16JUN2027,BSE,1
800451,GS16DEC2027,GS16DEC2027,BSE,1
800497,GS19MAR2027,GS19MAR2027,BSE,1
800505,GS19MAR2031,GS19MAR2031,BSE,1
800512,GS19MAR2035,GS19MAR2035,BSE,1
800531,GS19MAR2053,GS19MAR2053,BSE,1
800540,GS19SEP2042,GS19SEP2042,BSE,1
800541,GS19MAR2046,GS19MAR2046,BSE,1
975466,1075AFL26,1075AFL26,BSE,1
975470,810IHFC27,810IHFC27,BSE,1
975476,764ABL34,764ABL34,BSE,1
975484,796PIL29,796PIL29,BSE,1
800542,GS19SEP2044,GS19SEP2044,BSE,1
800551,GS19SEP2054,GS19SEP2054,BSE,1
800558,GS19MAR2058,GS19MAR2058,BSE,1
800569,GS19SEP2057,GS19SEP2057,BSE,1
975486,980DFPL27,980DFPL27,BSE,1
975491,889KFC34,889KFC34,BSE,1
975494,839JSWSL27,839JSWSL27,BSE,1
975496,780TRC28,780TRC28,BSE,1
975515,990OFSL027,990OFSL027,BSE,1
975541,873AFLPERP,873AFLPERP,BSE,1
975542,845MRHFL27,845MRHFL27,BSE,1
975543,751BSNLD34,751BSNLD34,BSE,1
800574,741GS2036,741GS2036,BSE,1
800584,73GS2053,73GS2053,BSE,1
800599,718GS2033,718GS2033,BSE,1
800613,GS06MAY30C,GS06MAY30C,BSE,1
975570,965NACL27,965NACL27,BSE,1
975579,925SKF26,925SKF26,BSE,1
975587,814KMPL27,814KMPL27,BSE,1
975603,755PGCI34,755PGCI34,BSE,1
800630,GS15APR38C,GS15APR38C,BSE,1
800636,GS15OCT30C,GS15OCT30C,BSE,1
800638,GS15OCT31C,GS15OCT31C,BSE,1
800649,GS15APR26C,GS15APR26C,BSE,1
975610,1175AFI27,1175AFI27,BSE,1
975611,125AFI29,125AFI29,BSE,1
975615,12AFI29,12AFI29,BSE,1
975625,10MMFL27A,10MMFL27A,BSE,1
800659,GS22AUG35,GS22AUG35,BSE,1
800665,GS17DEC34C,GS17DEC34C,BSE,1
800670,GS12DEC43,GS12DEC43,BSE,1
800687,GS22APR44,GS22APR44,BSE,1
975635,793BFL34,793BFL34,BSE,1
975680,815AFL29,815AFL29,BSE,1
975687,1275DKGF27,1275DKGF27,BSE,1
975688,DKGF240527,DKGF240527,BSE,1
800689,GS22APR43,GS22APR43,BSE,1
800696,GS22OCT39,GS22OCT39,BSE,1
800713,GS22OCT45,GS22OCT45,BSE,1
800734,GS06NOV48,GS06NOV48,BSE,1
975725,0SFL27,0SFL27,BSE,1
975726,1050NBSP25,1050NBSP25,BSE,1
975737,855HDBFPRP,855HDBFPRP,BSE,1
975743,918NACL29,918NACL29,BSE,1
800743,GS06MAY44,GS06MAY44,BSE,1
800746,GS06NOV51,GS06NOV51,BSE,1
800749,GS06MAY46,GS06MAY46,BSE,1
800752,7466NOV73,7466NOV73,BSE,1
975753,990VCL25,990VCL25,BSE,1
975757,942PLM2527,942PLM2527,BSE,100000
975763,794MBPR31,794MBPR31,BSE,1
975766,1001ACAP25,1001ACAP25,BSE,1
800758,GS06NOV73,GS06NOV73,BSE,1
800781,GS06MAY65,GS06MAY65,BSE,1
800792,GS06MAY70,GS06MAY70,BSE,1
800801,GS25NOV42,GS25NOV42,BSE,1
975772,12ICLFL27A,12ICLFL27A,BSE,1
975783,81006KIF31,81006KIF31,BSE,1
975785,950VAJR28,950VAJR28,BSE,1
975792,984SSFL26,984SSFL26,BSE,1
804958,364TB21825,364TB21825,BSE,1
805036,364TB05326,364TB05326,BSE,1
805047,182TB21025,182TB21025,BSE,1
805070,91TB280825,91TB280825,BSE,1
975795,1150SVI25,1150SVI25,BSE,100000
975797,1148LIFL27,1148LIFL27,BSE,1
975822,RRUCL11724,RRUCL11724,BSE,1
975825,125CHOP25,125CHOP25,BSE,100000
975828,808KMPL27,808KMPL27,BSE,1
975837,728HUDC29,728HUDC29,BSE,1
975849,12IFL27A,12IFL27A,BSE,1
975871,870SFL34,870SFL34,BSE,1
810574,775GUJ2028,775GUJ2028,BSE,1
810594,815TN2028,815TN2028,BSE,1
810648,654RJ30,654RJ30,BSE,1
810665,645GJ30,645GJ30,BSE,1
975877,14AIHF26,14AIHF26,BSE,1
975882,78BOM34,78BOM34,BSE,1
975893,755RECL26,755RECL26,BSE,1
975901,925VJRT27,925VJRT27,BSE,1
810670,67GJ30,67GJ30,BSE,1
810685,668KA36,668KA36,BSE,1
810700,722KA38A,722KA38A,BSE,1
810733,705TS41,705TS41,BSE,1
975911,917NACL25,917NACL25,BSE,1
975925,9JMFHL28B,9JMFHL28B,BSE,1
975928,1175AFIL27,1175AFIL27,BSE,1
975934,IFL190824A,IFL190824A,BSE,1
810736,707RJ46,707RJ46,BSE,1
810753,714AP36,714AP36,BSE,1
810759,698TN31A,698TN31A,BSE,1
810766,638MH27,638MH27,BSE,1
975938,95IFSL26,95IFSL26,BSE,1
975940,732PFCL39,732PFCL39,BSE,1
975948,88ABDFV27,88ABDFV27,BSE,1
975953,87AESL34,87AESL34,BSE,1
810768,691RJ31A,691RJ31A,BSE,1
810776,709AP39,709AP39,BSE,1
810779,689GJ31,689GJ31,BSE,1
810781,714AP41A,714AP41A,BSE,1
975959,742SBI39,742SBI39,BSE,1
975969,8ATIT34,8ATIT34,BSE,1
975973,1206FCL27A,1206FCL27A,BSE,1
975989,8049ABHF27,8049ABHF27,BSE,1
729597,IFPL090625,IFPL090625,BSE,1
729587,BGHP10625,BGHP10625,BSE,1
729594,MOFS090625,MOFS090625,BSE,1
810787,693GJ31A,693GJ31A,BSE,1
810788,634RJ27,634RJ27,BSE,1
810797,692AP41,692AP41,BSE,1
810806,718KA33,718KA33,BSE,1
975992,980SFIL29,980SFIL29,BSE,1
729600,N18MI10625,N18MI10625,BSE,1
729604,RJIL10625,RJIL10625,BSE,1
729606,SCPS100625,SCPS100625,BSE,1
729639,SBICA12625,SBICA12625,BSE,1
810808,704TN30,704TN30,BSE,1
810834,729GJ32,729GJ32,BSE,1
810858,784TN52,784TN52,BSE,1
810867,78TN32A,78TN32A,BSE,1
729646,RJIL120625,RJIL120625,BSE,1
729660,APSEZ16625,APSEZ16625,BSE,1
729662,HSL160625,HSL160625,BSE,1
729678,BFL18625,BFL18625,BSE,1
810874,76TN32,76TN32,BSE,1
810894,781UP34,781UP34,BSE,1
810896,741GJ26,741GJ26,BSE,1
810904,757GJ26,757GJ26,BSE,1
729683,SCSL170625,SCSL170625,BSE,1
729701,TTL23625,TTL23625,BSE,1
729684,SCSL190625,SCSL190625,BSE,1
729688,BGHP190625,BGHP190625,BSE,1
810914,768KA34,768KA34,BSE,1
810920,762TN43,762TN43,BSE,1
810922,765GJ33,765GJ33,BSE,1
810937,778TS34,778TS34,BSE,1
729704,ASL20625,ASL20625,BSE,1
729705,IGHHP23625,IGHHP23625,BSE,1
729711,MCSL23625,MCSL23625,BSE,1
729716,SSL19625,SSL19625,BSE,1
810940,749GJ28,749GJ28,BSE,1
810941,777MP47,777MP47,BSE,1
810943,736MH28,736MH28,BSE,1
810949,72MH28,72MH28,BSE,1
729717,SSL23625,SSL23625,BSE,1
729720,NWFL24625,NWFL24625,BSE,1
729728,KECIL25625,KECIL25625,BSE,1
729737,RL260625,RL260625,BSE,1
810954,744HR32,744HR32,BSE,1
810965,746MH33,746MH33,BSE,1
810967,77KA33,77KA33,BSE,1
810969,77MH34,77MH34,BSE,1
729750,AIL30625,AIL30625,BSE,1
729758,BFSL01725,BFSL01725,BSE,1
729760,CFSL010725,CFSL010725,BSE,1
729766,MOFL20725,MOFL20725,BSE,1
729767,MOFL020725,MOFL020725,BSE,1
729773,MOFSL3725,MOFSL3725,BSE,1
729795,JBCPL8725,JBCPL8725,BSE,1
729810,TCL80725,TCL80725,BSE,1
810978,74GJ26,74GJ26,BSE,1
810984,763GJ34,763GJ34,BSE,1
810993,742GJ33,742GJ33,BSE,1
811022,733KRSDL54,733KRSDL54,BSE,1
729812,ASL100725,ASL100725,BSE,1
729815,JBCP100725,JBCP100725,BSE,1
729823,TRCL11725,TRCL11725,BSE,1
729856,BFL160725,BFL160725,BSE,1
811023,730MHSDL38,730MHSDL38,BSE,1
811040,682GJSDL27,682GJSDL27,BSE,1
811050,712KASDL36,712KASDL36,BSE,1
811053,712MHSDL36,712MHSDL36,BSE,1
729870,SBICP18725,SBICP18725,BSE,1
800159,683GS2039,683GS2039,BSE,1
800164,824GS2027,824GS2027,BSE,1
800176,897GS2030,897GS2030,BSE,1
811067,716MHSDL50,716MHSDL50,BSE,1
890197,YARNPP,YARNPP,BSE,1
929003,938GHMC28,938GHMC28,BSE,1
929011,85LMC29,85LMC29,BSE,7
800219,86GS2028,86GS2028,BSE,1
800242,759GS2026,759GS2026,BSE,1
800243,761GS2030,761GS2030,BSE,1
800257,817GS2044,817GS2044,BSE,1
929012,85LMC30,85LMC30,BSE,8
929017,810GNN29,810GNN29,BSE,7
929020,815PCMC28,815PCMC28,BSE,1
929021,79AMC29,79AMC29,BSE,1
800276,SGBNOV258,SGBNOV258,BSE,1
800294,757GS2033,757GS2033,BSE,1
800317,716GS2050,716GS2050,BSE,1
800334,676GS2061,676GS2061,BSE,1
929024,807PNN30,807PNN30,BSE,1
935514,760PFCL35,760PFCL35,BSE,1
935538,689RECL24,689RECL24,BSE,1
935664,739NHAI31A,739NHAI31A,BSE,1
800341,SGBJUN29II,SGBJUN29II,BSE,1
800353,GS151225C,GS151225C,BSE,1
800357,GS02JUL26C,GS02JUL26C,BSE,1
800363,GS02JAN28C,GS02JAN28C,BSE,1
935856,865SCL26,865SCL26,BSE,1
800366,GS12DEC28C,GS12DEC28C,BSE,1
800376,GS17JUN26C,GS17JUN26C,BSE,1
800387,GS15DEC29C,GS15DEC29C,BSE,1
800391,GS17JUN30C,GS17JUN30C,BSE,1
935670,739HUDCO31,739HUDCO31,BSE,1
935678,735IRFC31,735IRFC31,BSE,1
935740,872MMFSL26,872MMFSL26,BSE,1
800392,GS15DEC30C,GS15DEC30C,BSE,1
800424,GS17DEC28C,GS17DEC28C,BSE,1
800437,SGBD29VIII,SGBD29VIII,BSE,1
800439,SGBMAR30X,SGBMAR30X,BSE,1
936132,925ERFL28,925ERFL28,BSE,1
936230,903SFL28,903SFL28,BSE,1
936254,985ECL28,985ECL28,BSE,1
936492,MFLZC26,MFLZC26,BSE,1
800440,654GS2032,654GS2032,BSE,1
800449,GS16DEC2026,GS16DEC2026,BSE,1
800498,GS19SEP2027,GS19SEP2027,BSE,1
800500,GS19SEP2028,GS19SEP2028,BSE,1
936798,SFLZC26A,SFLZC26A,BSE,1
936808,855TCAPS27,855TCAPS27,BSE,1
937051,801TCH28,801TCH28,BSE,1
937053,81TCHF28,81TCHF28,BSE,1
800506,GS19SEP2031,GS19SEP2031,BSE,1
800511,GS19MAR2033,GS19MAR2033,BSE,1
800515,GS19MAR2036,GS19MAR2036,BSE,1
800519,GS12SEP2025,GS12SEP2025,BSE,1
937093,1025NWFL30,1025NWFL30,BSE,1
937149,957JFPL30,957JFPL30,BSE,1
937205,1025KFL27,1025KFL27,BSE,1
937301,96MFL25,96MFL25,BSE,1
800523,GS19MAR2037,GS19MAR2037,BSE,1
800543,GS19MAR2048,GS19MAR2048,BSE,1
800557,GS19SEP2039,GS19SEP2039,BSE,1
800564,GS19SEP2047,GS19SEP2047,BSE,1
937311,MFLOPTII24,MFLOPTII24,BSE,1
937333,MMFLZC27C,MMFLZC27C,BSE,1
937343,EFSLZC26,EFSLZC26,BSE,1
937347,995EFSL31,995EFSL31,BSE,1
800577,GSEC190962,GSEC190962,BSE,1
800594,GS12JUN2041,GS12JUN2041,BSE,1
800597,746GS2073,746GS2073,BSE,1
800601,737GR2054,737GR2054,BSE,1
937371,68PFCL31,68PFCL31,BSE,1
937379,678PFCL36,678PFCL36,BSE,1
937419,MFLZC27C,MFLZC27C,BSE,1
937455,96IIFL28A,96IIFL28A,BSE,1
800622,GS15APR34C,GS15APR34C,BSE,1
800654,GS15OCT28C,GS15OCT28C,BSE,1
800663,GS22AUG34C,GS22AUG34C,BSE,1
800668,GS12JUN43,GS12JUN43,BSE,1
800672,GS06MAY36C,GS06MAY36C,BSE,1
800681,GS22OCT36C,GS22OCT36C,BSE,1
800690,GS22OCT42,GS22OCT42,BSE,1
800697,GS22OCT38,GS22OCT38,BSE,1
937467,MFLV26E,MFLV26E,BSE,1
937487,1025KFL26C,1025KFL26C,BSE,1
937525,76IGT26,76IGT26,BSE,1
937577,875PF26,875PF26,BSE,1
800699,GS22OCT37,GS22OCT37,BSE,1
800703,GS22APR34,GS22APR34,BSE,1
800708,GS12JUN46,GS12JUN46,BSE,1
800710,GS22APR48,GS22APR48,BSE,1
937581,9PFL31A,9PFL31A,BSE,1
937591,10SFL25,10SFL25,BSE,1
937613,1125KLM26,1125KLM26,BSE,1
937651,10MMFL27,10MMFL27,BSE,1
800711,GS12DEC48,GS12DEC48,BSE,1
800729,GS06NOV40,GS06NOV40,BSE,1
800732,GS06MAY48,GS06MAY48,BSE,1
800738,GS06NOV49,GS06NOV49,BSE,1
937681,975SCL28,975SCL28,BSE,1
937687,850SCL25A,850SCL25A,BSE,1
937747,IML27,IML27,BSE,1
937799,915EFSL26A,915EFSL26A,BSE,1
800764,GS06MAY62,GS06MAY62,BSE,1
800770,GS06MAY57,GS06MAY57,BSE,1
800771,GS06MAY63,GS06MAY63,BSE,1
800772,GS06NOV57,GS06NOV57,BSE,1
937859,875SCFL27,875SCFL27,BSE,1
937887,875MFL28,875MFL28,BSE,1
937889,9MFL30,9MFL30,BSE,1
937925,KAFLZC28,KAFLZC28,BSE,1
800773,GS06NOV63,GS06NOV63,BSE,1
800779,GS06NOV64,GS06NOV64,BSE,1
800799,GS25MAY40,GS25MAY40,BSE,1
800802,GS25MAY41,GS25MAY41,BSE,1
937941,KFLZC29,KFLZC29,BSE,1
937983,SFL26,SFL26,BSE,1
937999,915NIDO27,915NIDO27,BSE,1
938007,970NIDO32,970NIDO32,BSE,1
800803,GS12MAR40,GS12MAR40,BSE,1
805003,364TB181225,364TB181225,BSE,1
805032,182TB29825,182TB29825,BSE,1
805042,364TB19326,364TB19326,BSE,1
938113,995NWIL32,995NWIL32,BSE,1
938117,85KFL25,85KFL25,BSE,1
938127,925KFL27,925KFL27,BSE,1
938135,835MFL26,835MFL26,BSE,1
805048,364T020426,364T020426,BSE,1
805056,182T231025,182T231025,BSE,1
805062,182T611025,182T611025,BSE,1
805064,91TB140825,91TB140825,BSE,1
805065,182T131125,182T131125,BSE,1
805066,364TB14526,364TB14526,BSE,1
805074,182T041225,182T041225,BSE,1
805078,364TB11626,364TB11626,BSE,1
938178,865SCL24B,865SCL24B,BSE,1
938200,KAFL29,KAFL29,BSE,1
938282,735MFL25,735MFL25,BSE,1
938310,87SCL25,87SCL25,BSE,1
805088,91TB091025,91TB091025,BSE,1
810577,780GUJ2027,780GUJ2027,BSE,1
810584,823GUJ2025,823GUJ2025,BSE,1
810590,773RJ2027,773RJ2027,BSE,1
938336,CCILZC29,CCILZC29,BSE,1
938344,9KFL26A,9KFL26A,BSE,1
938370,10EFSL33B,10EFSL33B,BSE,1
938394,10IFSL26,10IFSL26,BSE,1
810599,861GJSDL28,861GJSDL28,BSE,1
810616,84RAJ2029,84RAJ2029,BSE,1
810626,765TNSDL27,765TNSDL27,BSE,1
810628,724MHSDL29,724MHSDL29,BSE,1
938426,870MFL27,870MFL27,BSE,1
938442,81MFL28,81MFL28,BSE,1
938490,971SCL28,971SCL28,BSE,1
938506,957SFIL28,957SFIL28,BSE,1
810642,673TN30,673TN30,BSE,1
810657,64KA31,64KA31,BSE,1
810659,649MH31,649MH31,BSE,1
810673,683GJ30,683GJ30,BSE,1
810683,669KA37,669KA37,BSE,1
810688,663KA34,663KA34,BSE,1
810701,724RJ36,724RJ36,BSE,1
810705,708GJ31,708GJ31,BSE,1
938586,CIFCZC26A,CIFCZC26A,BSE,1
938590,CIFCZC28A,CIFCZC28A,BSE,1
938598,SFL26A,SFL26A,BSE,1
938636,IIFLZC28B,IIFLZC28B,BSE,1
810720,686PN33,686PN33,BSE,1
810723,687MH33,687MH33,BSE,1
810726,687MH33A,687MH33A,BSE,1
810739,683MH32B,683MH32B,BSE,1
938644,1050NFL26,1050NFL26,BSE,1
938656,EFSL26C,EFSL26C,BSE,1
938660,1010EFS28,1010EFS28,BSE,1
938686,948SCL26I,948SCL26I,BSE,1
810744,704RJ36,704RJ36,BSE,1
810751,695MH31,695MH31,BSE,1
810756,724TN51,724TN51,BSE,1
810743,683MH31,683MH31,BSE,1
938724,965VCL25,965VCL25,BSE,1
938730,910CAGL25,910CAGL25,BSE,1
938738,940CAGL27,940CAGL27,BSE,1
938760,1050KAFL28,1050KAFL28,BSE,1
810774,698AP36,698AP36,BSE,1
810782,675GJ29,675GJ29,BSE,1
810792,69KA31,69KA31,BSE,1
810838,718MH30,718MH30,BSE,1
938794,927MFL26A,927MFL26A,BSE,1
938836,1003SCL30,1003SCL30,BSE,1
938816,990SCL26,990SCL26,BSE,1
938828,965SCL28C,965SCL28C,BSE,1
810842,778AP41,778AP41,BSE,1
810849,79AP34,79AP34,BSE,1
810856,804AP41,804AP41,BSE,1
810859,785AP37,785AP37,BSE,1
938848,980SCL33A,980SCL33A,BSE,1
938938,1075CCL25,1075CCL25,BSE,1
938966,925SCL25A,925SCL25A,BSE,1
939008,966IFSL25,966IFSL25,BSE,1
810861,782GJ32,782GJ32,BSE,1
810865,78GJ32A,78GJ32A,BSE,1
810882,746MP32,746MP32,BSE,1
810901,788MP33,788MP33,BSE,1
939020,CIFCZC26,CIFCZC26,BSE,1
939024,CIFCZC28,CIFCZC28,BSE,1
939030,12ICLFL26,12ICLFL26,BSE,1
939076,1025MML25,1025MML25,BSE,1
810902,78KL45,78KL45,BSE,1
810903,782RJ32,782RJ32,BSE,1
810905,78TN42,78TN42,BSE,1
810915,76KA32,76KA32,BSE,1
939080,MML25C,MML25C,BSE,1
939100,925SCL25H,925SCL25H,BSE,1
939104,888SCL25B,888SCL25B,BSE,1
939148,965ARKA26,965ARKA26,BSE,1
810926,766GJ30,766GJ30,BSE,1
810935,768GJ33,768GJ33,BSE,1
810947,739TN33,739TN33,BSE,1
810957,839RAJSDL26,839RAJSDL26,BSE,1
810959,739TN33B,739TN33B,BSE,1
810963,744AP36,744AP36,BSE,1
810966,747MH34,747MH34,BSE,1
810968,771MH33,771MH33,BSE,1
939168,KFLZC31,KFLZC31,BSE,1
939180,961ONE27,961ONE27,BSE,1
939212,850MFL27A,850MFL27A,BSE,1
939244,MFLZC26E,MFLZC26E,BSE,1
810971,77MH33A,77MH33A,BSE,1
810981,766GJ32,766GJ32,BSE,1
810988,76TN31,76TN31,BSE,1
810996,737KA37,737KA37,BSE,1
939256,975IML26,975IML26,BSE,1
939284,1075UCL25,1075UCL25,BSE,1
939295,95NIDO26,95NIDO26,BSE,1
939315,1050CCI25,1050CCI25,BSE,1
811004,752RJ34,752RJ34,BSE,1
811006,749TN44,749TN44,BSE,1
811009,745APSDL33,745APSDL33,BSE,1
811012,739TNSDL32,739TNSDL32,BSE,1
939321,1150CCIL29,1150CCIL29,BSE,1
939329,10NFL25,10NFL25,BSE,1
939335,1065NFL27,1065NFL27,BSE,1
939337,1119NFL27,1119NFL27,BSE,1
811026,727MHSDL34,727MHSDL34,BSE,1
811057,722KASDL32,722KASDL32,BSE,1
811059,712MHSDL38,712MHSDL38,BSE,1
890209,UPLPP,UPLPP,BSE,1
729602,NWIL10625,NWIL10625,BSE,1
729620,PICL12625,PICL12625,BSE,1
939377,1075SCFL34,1075SCFL34,BSE,1
939387,12IFL27,12IFL27,BSE,1
912464,SMILCCD,SMILCCD,BSE,1
929016,810GNN28,810GNN28,BSE,7
929025,807PNN31,807PNN31,BSE,1
935512,735PFCL35,735PFCL35,BSE,1
729621,KMPL12625,KMPL12625,BSE,1
729626,KFIL110625,KFIL110625,BSE,1
729640,BFSL120625,BFSL120625,BSE,1
729643,BCML13625,BCML13625,BSE,1
935548,743REC35,743REC35,BSE,1
935568,728IRFC30,728IRFC30,BSE,1
935576,750IRFC35,750IRFC35,BSE,1
935582,735NHAI31,735NHAI31,BSE,1
729644,IFPL12625,IFPL12625,BSE,1
729650,ASL13625,ASL13625,BSE,1
729657,JKCL17625,JKCL17625,BSE,1
729667,AFL170625,AFL170625,BSE,1
935612,749IREDA31,749IREDA31,BSE,1
935684,704NABAR26,704NABAR26,BSE,1
935686,735NABAR31,735NABAR31,BSE,1
935688,729NABAR26,729NABAR26,BSE,1
729673,BFSL17625,BFSL17625,BSE,1
729675,JBC18625,JBC18625,BSE,1
729676,LTL180625,LTL180625,BSE,1
729687,KFI180625,KFI180625,BSE,1
935738,853MMFSL26,853MMFSL26,BSE,1
935790,NIDOZC26,NIDOZC26,BSE,1
935862,SCLZC26,SCLZC26,BSE,1
935866,9SCL26B,9SCL26B,BSE,1
729695,PFL190625,PFL190625,BSE,1
729696,SL190625,SL190625,BSE,1
729710,THDC230625,THDC230625,BSE,1
729725,MFL240625,MFL240625,BSE,1
936042,790MMFSL27,790MMFSL27,BSE,1
936282,92SFIL28,92SFIL28,BSE,1
936374,MFL25,MFL25,BSE,1
936448,1025KFL26D,1025KFL26D,BSE,1
729748,NWIL260625,NWIL260625,BSE,1
729772,RIL030725,RIL030725,BSE,1
729794,HIT7725,HIT7725,BSE,1
729796,ECLFL7725,ECLFL7725,BSE,1
936814,885TCAPS29,885TCAPS29,BSE,1
936526,92LTF29,92LTF29,BSE,1
936634,829PFL29,829PFL29,BSE,1
936776,1025KFL26A,1025KFL26A,BSE,1
936944,MFLZC27D,MFLZC27D,BSE,1
937055,83TCHF28,83TCHF28,BSE,1
937169,MVAF27,MVAF27,BSE,1
937287,1025KFL27A,1025KFL27A,BSE,1
729825,TRCL14725,TRCL14725,BSE,1
729829,TSL140725,TSL140725,BSE,1
729830,TSL14725,TSL14725,BSE,1
729831,GIL15725,GIL15725,BSE,1
729840,VCL14725,VCL14725,BSE,1
729841,NFL15725,NFL15725,BSE,1
729842,PCBLC15725,PCBLC15725,BSE,1
729843,PICL16725,PICL16725,BSE,1
937295,915MFL25,915MFL25,BSE,1
937331,105MMFL25C,105MMFL25C,BSE,1
937341,98EFSL26,98EFSL26,BSE,1
937369,682PFCL31,682PFCL31,BSE,1
729852,KMP160725,KMP160725,BSE,1
729864,RJIL170725,RJIL170725,BSE,1
